"","ResultMeasure2","STRAHLER2","DrainageAreaMeasure_MeasureValue","HUCEightDigitCode","date","ResultSampleFractionText","PFOR2","PWETL2","PURB2","PAGT2","LatitudeMeasure","LongitudeMeasure","MonitoringLocationIdentifier"
"3120",0.002,2,102,14020001,"2001-08-29T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3121",0.038,2,66,14010001,"2008-05-14T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3122",0.014,2,66,14010001,"2008-05-14T00:00:00Z","Dissolved",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3123",0.031,2,66,14010001,"2008-09-16T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3124",0.009,2,66,14010001,"2008-01-15T00:00:00Z","Dissolved",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3125",0.018,2,66,14010001,"2008-01-15T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3126",0.029,2,66,14010001,"2016-01-26T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3127",0.017,2,66,14010001,"2012-11-28T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3128",0.024,2,66,14010001,"2009-11-03T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3129",0.045,2,66,14010001,"2012-03-21T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3130",0.014,2,66,14010001,"2010-11-09T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3131",0.017,2,66,14010001,"2009-05-04T00:00:00Z","Dissolved",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3132",0.048,2,66,14010001,"2009-05-04T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3133",0.036,2,66,14010001,"2009-07-20T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3134",0.024,2,66,14010001,"2009-07-20T00:00:00Z","Dissolved",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3135",0.022,2,66,14010001,"2010-09-21T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3136",0.009,2,128,14020001,"2016-08-16T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3137",0.009,2,128,14020001,"2015-11-17T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3138",0.009,2,128,14020001,"2014-11-05T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3139",0.014,2,128,14020001,"2015-06-16T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3140",0.011,2,128,14020001,"2015-07-14T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3141",0.011,2,128,14020001,"2015-10-06T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3142",0.013,2,128,14020001,"2014-03-12T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3143",0.009,2,128,14020001,"2014-07-22T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3144",0.009,2,128,14020001,"2014-08-06T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3145",0.009,2,128,14020001,"2014-09-03T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3146",0.009,2,102,14020001,"2005-04-07T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3147",0.011,2,102,14020001,"2006-07-12T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3148",0.005,2,102,14020001,"2005-10-26T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3149",0,2,102,14020001,"2000-08-30T00:00:00Z","Dissolved",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3150",0.004,2,102,14020001,"2000-08-30T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3151",0.004,2,102,14020001,"2000-01-11T00:00:00Z","Dissolved",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3152",0,2,102,14020001,"2000-01-11T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3153",0.009,2,102,14020001,"2006-11-15T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3154",0.009,2,102,14020001,"2006-01-11T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3155",0,2,102,14020001,"2000-07-20T00:00:00Z","Dissolved",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3156",0.005,2,102,14020001,"2000-07-20T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3157",0.008,2,102,14020001,"2006-09-13T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3158",0.025,2,66,14010001,"2010-01-12T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3159",0.02,2,66,14010001,"2009-03-17T00:00:00Z","Dissolved",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3160",0.029,2,66,14010001,"2009-03-17T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3161",0.035,2,66,14010001,"2009-09-21T00:00:00Z","Total",46.08,0,0,0.25,39.9990056,-105.8280944,"USGS-09033100"
"3162",0.039,2,224,14010001,"2014-09-25T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3163",0.052,2,224,14010001,"2014-08-25T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3164",0.028,2,224,14010001,"2014-11-20T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3165",0.051,2,224,14010001,"2013-09-25T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3166",0.068,2,224,14010001,"2013-07-25T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3167",0.036,2,224,14010001,"2013-11-21T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3168",0.032,2,224,14010001,"2014-07-23T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3169",0.054,2,224,14010001,"2013-04-25T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3170",0.056,2,224,14010001,"2015-08-25T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3171",0.037,2,224,14010001,"2015-07-22T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3172",0.071,2,224,14010001,"2014-03-27T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3173",0.053,2,224,14010001,"2015-05-28T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3174",0.073,2,224,14010001,"2015-09-23T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3175",0.036,2,224,14010001,"2015-11-19T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3176",0.006,2,128,14020001,"2015-01-27T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3177",0.011,2,128,14020001,"2013-08-21T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3178",0.014,2,128,14020001,"2013-09-05T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3179",0.024,2,128,14020001,"2013-04-02T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3180",0.041,2,128,14020001,"2014-05-21T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3181",0.011,2,128,14020001,"2007-10-23T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3182",0.011,2,128,14020001,"2011-06-22T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3183",0.007,2,128,14020001,"2010-01-05T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3184",0.008,2,128,14020001,"2009-09-23T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3185",0.009,2,128,14020001,"2009-07-15T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3186",0.013,2,128,14020001,"2008-03-19T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3187",0.006,2,128,14020001,"2009-10-14T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3188",0.005,2,128,14020001,"2012-11-27T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3189",0.011,2,128,14020001,"2009-06-09T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3190",0.021,2,128,14020001,"2009-04-29T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3191",0.016,2,128,14020001,"2012-01-10T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3192",0.008,2,128,14020001,"2012-09-18T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3193",0.01,2,128,14020001,"2012-08-02T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3194",0.025,2,128,14020001,"2016-04-26T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3195",0.02,2,128,14020001,"2016-05-17T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3196",0.064,2,128,14020001,"2008-05-20T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3197",0.01,2,128,14020001,"2012-03-06T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3198",0.01,2,128,14020001,"2016-09-07T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3199",0.028,2,128,14020001,"2016-02-24T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3200",0.006,2,102,14020001,"2004-08-11T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3201",0.009,2,102,14020001,"2004-01-13T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3202",0.008,2,102,14020001,"2004-03-16T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3203",0.008,2,102,14020001,"2005-02-08T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3204",0.017,2,102,14020001,"2005-07-26T00:00:00Z","Total",72.01,0,0,0,38.8138819,-106.899486,"USGS-384950106544200"
"3205",0.078,2,224,14010001,"2013-08-20T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3206",0.072,2,224,14010001,"2015-03-26T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3207",0.06,2,224,14010001,"2016-03-29T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3208",0.084,2,224,14010001,"2013-03-28T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3209",0.111,2,224,14010001,"2014-02-27T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3210",0.051,2,224,14010001,"2008-08-21T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3211",0.086,2,224,14010001,"2008-08-21T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3212",0.058,2,224,14010001,"2015-04-29T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3213",0.046,2,224,14010001,"2016-07-27T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3214",0.121,2,224,14010001,"2016-08-24T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3215",0.043,2,224,14010001,"2016-05-26T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3216",0.074,2,224,14010001,"2016-12-01T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3217",0.059,2,224,14010001,"2016-04-20T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3218",0.049,2,224,14010001,"2012-04-23T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3219",0.029,2,224,14010001,"2008-11-19T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3220",0.048,2,224,14010001,"2008-11-19T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3221",0.068,2,224,14010001,"2008-02-13T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3222",0.098,2,224,14010001,"2008-02-13T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3223",0.037,2,224,14010001,"2016-09-29T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3224",0.055,2,224,14010001,"2012-05-30T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3225",0.018,2,128,14020001,"2008-08-12T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3226",0.013,2,128,14020001,"2008-09-16T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3227",0.007,2,128,14020001,"2008-11-18T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3228",0.015,2,128,14020001,"2012-05-03T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3229",0.016,2,128,14020001,"2015-04-02T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3230",0.019,2,128,14020001,"2007-12-05T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3231",0.006,2,128,14020001,"2007-01-17T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3232",0.007,2,128,14020001,"2011-02-16T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3233",0.011,2,128,14020001,"2011-09-01T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3234",0.005,2,128,14020001,"2011-10-12T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3235",0.013,2,128,14020001,"2007-08-14T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3236",0.009,2,128,14020001,"2011-07-21T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3237",0.008,2,128,14020001,"2010-12-08T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3238",0.018,2,128,14020001,"2011-04-29T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3239",0.006,2,128,14020001,"2010-03-03T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3240",0.023,2,128,14020001,"2007-04-11T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3241",0.007,2,128,14020001,"2007-03-07T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3242",0.008,2,128,14020001,"2009-02-18T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3243",0.016,2,128,14020001,"2007-06-05T00:00:00Z","Total",72.01,0,0,0,38.8602713,-106.5666966,"USGS-09107000"
"3244",0.013,2,254,14020001,"2013-09-05T00:00:00Z","Total",72.01,0,0,0,38.8183269,-106.6091977,"USGS-09109000"
"3245",0.081,2,224,14010001,"2008-09-17T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3246",0.058,2,224,14010001,"2008-09-17T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3247",0.078,2,224,14010001,"2008-03-12T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3248",0.05,2,224,14010001,"2008-03-12T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3249",0.13,2,224,14010001,"2008-05-02T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3250",0.033,2,224,14010001,"2008-05-02T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3251",0.108,2,224,14010001,"2012-08-29T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3252",0.083,2,224,14010001,"2012-11-29T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3253",0.176,2,224,14010001,"2008-04-11T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3254",0.077,2,224,14010001,"2008-04-11T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3255",0.089,2,224,14010001,"2008-01-16T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3256",0.118,2,224,14010001,"2008-01-16T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3257",0.042,2,224,14010001,"2008-07-24T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3258",0.027,2,224,14010001,"2008-07-24T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3259",0.078,2,224,14010001,"2012-09-27T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3260",0.015,3,25.6,14050001,"2013-09-12T00:00:00Z","Total",87.485,0,0,1.39,40.4749775,-106.7869926,"USGS-09238900"
"3261",0.036,3,212,14050001,"2003-07-22T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3262",0.02,3,212,14050001,"2003-04-08T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3263",0.047,3,212,14050001,"2003-06-17T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3264",0.039,3,212,14050001,"2003-08-12T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3265",0.014,3,212,14050001,"2001-04-17T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3266",0.08,3,212,14050001,"2001-04-17T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3267",0.003,3,212,14050001,"2001-02-22T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3268",0.01,3,212,14050001,"2001-02-22T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3269",0,3,212,14050001,"2001-03-29T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3270",0.015,3,212,14050001,"2001-03-29T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3271",0.01,3,212,14050001,"2001-07-16T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3272",0.028,3,212,14050001,"2001-07-16T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3273",0.006,3,212,14050001,"2001-08-08T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3274",0.024,3,212,14050001,"2001-08-08T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3275",0.005,3,212,14050001,"2001-10-22T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3276",0.032,3,212,14050001,"2001-10-22T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3277",0.082,2,224,14010001,"2012-08-01T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3278",0.022,2,224,14010001,"2009-07-23T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3279",0.035,2,224,14010001,"2009-07-23T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3280",0.125,2,224,14010001,"2009-08-06T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3281",0.035,2,224,14010001,"2009-08-06T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3282",0.11,2,224,14010001,"2012-03-22T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3283",0.096,2,224,14010001,"2010-01-13T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3284",0.075,2,224,14010001,"2010-08-25T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3285",0.069,2,224,14010001,"2009-04-08T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3286",0.033,2,224,14010001,"2009-04-08T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3287",0.071,2,224,14010001,"2009-05-01T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3288",0.022,2,224,14010001,"2009-05-01T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3289",0.038,2,224,14010001,"2009-11-05T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3290",0.05,2,224,14010001,"2009-01-15T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3291",0.064,2,224,14010001,"2009-01-15T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3292",0.03,2,224,14010001,"2010-11-08T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3293",0.007,3,212,14050001,"2001-06-13T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3294",0.041,3,212,14050001,"2001-06-13T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3295",0.003,3,212,14050001,"2000-08-09T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3296",0.025,3,212,14050001,"2000-08-09T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3297",0.028,3,212,14050001,"2002-06-12T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3298",0.054,3,212,14050001,"2001-12-26T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3299",0.032,3,212,14050001,"2000-06-20T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3300",0.013,3,212,14050001,"2000-05-18T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3301",0.115,3,212,14050001,"2000-05-18T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3302",0.006,3,212,14050001,"2000-06-20T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3303",0.005,3,212,14050001,"2001-01-18T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3304",0.013,3,212,14050001,"2001-01-18T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3305",0.014,3,212,14050001,"2002-01-30T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3306",0.011,3,212,14050001,"2003-02-26T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3307",0.004,3,212,14050001,"2000-01-27T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3308",0.015,3,212,14050001,"2000-01-27T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3309",0.003,3,212,14050001,"2000-03-29T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3310",0.018,3,212,14050001,"2000-03-29T00:00:00Z","Total",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3311",0.005,3,212,14050001,"2000-06-29T00:00:00Z","Dissolved",87.485,0,0,1.39,40.5447222,-107.3980556,"USGS-09246400"
"3312",0.068,2,224,14010001,"2009-03-17T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3313",0.116,2,224,14010001,"2009-03-17T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3314",0.053,2,224,14010001,"2009-09-24T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3315",0.035,2,224,14010001,"2009-09-24T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3316",0.094,2,224,14010001,"2009-02-10T00:00:00Z","Dissolved",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
"3317",0.118,2,224,14010001,"2009-02-10T00:00:00Z","Total",46.08,0,0,0.25,40.0068917,-105.8482722,"USGS-09033300"
